ArtefactID,MusAcc,SiteName,AdminRegion,Length,Weight,Country
560,Hull Museum KINCM : 1942.701.1 (formerly 43),Beverley,"East Yorkshire, England",117,404,England
562,Wakefield Museum WAKGM : unknown,Bawtry?,"West Yorkshire, England",110,355,England
563,Hull Museum KINCM : 193,Driffield (near),"East Yorkshire, England",104,272,England
566,Inverurie Carnegie Museum ABHER : DA 1,Inverurie,"Aberdeenshire, Scotland",123,510,Scotland
569,National Museums Scotland NMS : DA 43,"Colonsay, Loch Fada","Argyll and Bute, Scotland",101,250,Scotland
570,Inverness Museum INVMG : 1939.5,Glenurquhart,"Highland, Scotland",112,290,Scotland
572,National Museums Scotland NMS : DA 1,"Barrachan, Mochrum","Dumfries and Galloway, Scotland",149,660,Scotland
578,"West Berkshire Museum, Newbury NEBYM : OA.229","unprovenanced, Argyllshire?","Argyll and Bute, Scotland",127,251,Scotland
581,National Museums Scotland NMS : DA 86,"unprovenanced, Ross and Cromarty?","Highland, Scotland",130,420,Scotland
583,National Museums Scotland NMS : DA 89,"unprovenanced, Aberdeenshire?","Aberdeenshire, Scotland",128,325,Scotland
586,Stranraer Museum WIWMS : 1964.11,Stair Estates,"Dumfries and Galloway, Scotland",136,370,Scotland
588,University of Aberdeen (formerly Marischal Museum) ABDUA : 243.1,"unprovenanced, Aberdeenshire?","Aberdeenshire, Scotland",145,430,Scotland
589,National Museums Scotland NMS : DQ 257,"Fern, Auchnacree Lodge (SE comer of field 250 yards SE of)","Angus, Scotland",136,410,Scotland
590,University of Aberdeen (formerly Aberdeen Regional Museum) ABDUA : 1956.10.2,"unprovenanced, Aberdeenshire?","Aberdeenshire, Scotland",138,430,Scotland
591,National Museums Scotland NMS : DA 105,Premnay,"Aberdeenshire, Scotland",150,390,Scotland
593,"Kelvingrove Art Gallery and Museum, Glasgow GLAMG : A.1955.96.ci","unprovenanced, Aberdeenshire?","Aberdeenshire, Scotland",143,450,Scotland
594,Inverness Museum INVMG : 00.80,"Inverness, Fairfield Road","Highland, Scotland",122,340,Scotland
595,National Museums Scotland NMS : DQ 256,"Fern, Auchnacree Lodge (SE comer of field 250 yards SE of)","Angus, Scotland",145,380,Scotland
597,"Tweedale Museum, Peebles PEEBM : unknown","Peebles, Kingsmeadows","Scottish Borders, Scotland",162,610,Scotland
598,Perth Museum and Art Gallery PERGM : 1946.1,Drumlanrick,"Stirling, Scotland",140,390,Scotland
599,"British Museum BM : 1976,0701.5","Badenoch, Loch Laggan","Highland, Scotland",120.3,285.1,Scotland
601,lost (formerly Museum of Farnham),Old Rayne,"Aberdeenshire, Scotland",114,283,Scotland
604,"McManus Museum and Art Gallery, Dundee DUNMG : 1964-17-2",Kirkmichael,"Perth and Kinross, Scotland",177,660,Scotland
607,"Kelvingrove Art Gallery and Museum, Glasgow GLAMG : A.1955.96",Drumdoch,"Dumfries and Galloway, Scotland",131,220,Scotland
609,National Museums Scotland NMS : DQ 335,"Migdale, Skibo","Highland, Scotland",153,530,Scotland
610,University of Aberdeen (formerly Marischal Museum) ABDUA : 247.3,"unprovenanced, Aberdeenshire","Aberdeenshire, Scotland",163,550,Scotland
611,Yorkshire Museum YORYM : unknown,"unprovenanced, Renfrewshire","Renfrewshire, Scotland",111,230,Scotland
615,"Tullie House Museum, Carlisle CALMG : 27.26.432",Greystoke,"Cumbria, England",136,370,England
616,Hull Museum KINCM : 1980.662 (formerly 149),Patrington,"East Yorkshire, England",122,138,England
620,"British Museum BM : 1879,1209.383","Butterwick, Greenwell Barrow 39","North Yorkshire, England",102,212.6,England
622,National Museums Scotland NMS : DA 55,"unprovenanced, Banffshire?","Moray, Scotland",154,465,Scotland
623,unknown,"Pilling Moss, Bone Hill","Lancashire, England",190,652,England
624,private ownership,Cuminestown (Cuminestone),"Aberdeenshire, Scotland",136,430,Scotland
628,National Museums Scotland NMS : DA 10,Ashybank,"Scottish Borders, Scotland",170,545,Scotland
632,Perth Museum and Art Gallery PERGM : 1946.1A,Drumlanrick,"Stirling, Scotland",161,510,Scotland
635,National Museums Scotland NMS : DA 87,"unprovenanced, Ross and Cromarty?","Highland, Scotland",124,210,Scotland
640,private ownership,"Aldingham, Gleaston Castle","Lancashire, England",218,1050,England
641,National Museums Scotland NMS : DA 66,"unprovenanced, Aberdeenshire","Aberdeenshire, Scotland",145,420,Scotland
646,University of Aberdeen (formerly Marischal Museum) ABDUA : 247.22,"unprovenanced, Angus","Angus, Scotland",173,590,Scotland
647,University of Aberdeen (formerly Marischal Museum) ABDUA : 247.27,"unprovenanced, Aberdeenshire","Aberdeenshire, Scotland",145,600,Scotland
651,unknown,Atwick,"East Yorkshire, England",72,71,England
654,National Museums Scotland NMS : DA 45,"unprovenanced, Renfrewshire","Renfrewshire, Scotland",105,210,Scotland
656,Elgin Museum ELGNM : 1953.22,Netherglen,"Moray, Scotland",113,410,Scotland
657,University of Aberdeen (formerly Marischal Museum) ABDUA : 247.12,"unprovenanced, Aberdeenshire","Aberdeenshire, Scotland",65,90,Scotland
664,National Museums Scotland NMS : DA 75,"unprovenanced, Orkney?","Orkney Islands, Scotland",105,180,Scotland
665,National Museums Scotland NMS : DA 107,Premnay (parish),"Aberdeenshire, Scotland",82,55,Scotland
668,Hull Museum KINCM : 166,"Driffield, Wansford","East Yorkshire, England",93,138,England
669,Hull Museum KINCM : unknown (formerly Driffield Museum GC23),"Hutton Cranswick, Angram Farm","East Yorkshire, England",96,156,England
670,National Museums Scotland NMS : DA 9,Eildon,"Scottish Borders, Scotland",178,365,Scotland
672,National Museums Scotland NMS : DA 93,"unprovenanced, Caithness","Highland, Scotland",148,410,Scotland
673,National Museums Scotland NMS : DC 126,"Cornhill-on-Tweed, Cornhill Farm","Northumberland, England",146,340,England
674,British Museum BM : WG.1808,"Willerby, Wold Farm Greenwell barrow 235","North Yorkshire, England",147,351.8,England
675,British Museum BM : WG.1806,"Willerby, Wold Farm Greenwell barrow 235","North Yorkshire, England",186,371,England
676,British Museum BM : WG.1807,"Willerby, Wold Farm Greenwell barrow 235","North Yorkshire, England",148,392.9,England
684,private ownership,"Keighley, Farr Ghyll Grange Farm","West Yorkshire, England",179,623,England
686,National Museums Scotland NMS : DA 47,Kevans,"Dumfries and Galloway, Scotland",118,200,Scotland
687,"Tullie House Museum, Carlisle CALMG : 220.P3.96",Temple Sowerby,"Cumbria, England",125,311,England
688,National Museums Scotland NMS : DA 71,Jordanstone (Jordanshill),"Perth and Kinross, Scotland",148,430,Scotland
692,Stirling Smith Art Gallery and Museum STIGM : A6818,"Dunblane, Kilbryde Crescent","Stirling, Scotland",136,360,Scotland
693,Perth Museum and Art Gallery PERGM : 123,Comrie,"Perth and Kinross, Scotland",131,265,Scotland
694,University of Aberdeen (formerly Marischal Museum) ABDUA : 247.23,"Auchindoun, Dufftown","Moray, Scotland",107,210,Scotland
695,National Museums Scotland NMS : DC 53,Ladyland,"North Ayrshire, Scotland",135,385,Scotland
696,National Museums Scotland NMS : DC 93,Ballied,"Perth and Kinross, Scotland",130,585,Scotland
700,Keswick Museum and Art Gallery KESMG : unknown,"Keswick, St John's in the Vale","Cumbria, England",127,170,England
701,Barrow-in-Furness Museum BAWMS : 07961,"Barrow-in-Furness, Roose, Mossfield","Lancashire, England",98,163,England
703,National Museums Scotland NMS : DA 60,"unprovenanced, Aberdeenshire","Aberdeenshire, Scotland",88,100,Scotland
705,Hull Museum KINCM : 1980.570 (formerly 22),Bridlington,"East Yorkshire, England",92,139,England
706,Yorkshire Museum YORYM : 1100.1948,Driffield (near),"East Yorkshire, England",89,127,England
707,Hull Museum KINCM : 1980.567 (formerly M7),Swinton,"North Yorkshire, England",88,148,England
708,"Hunterian Museum, Glasgow GLAHM : B.1914.265","unprovenanced, Aberdeenshire","Aberdeenshire, Scotland",193,100,Scotland
710,St Albans Museum SABMS : unknown,Freugh,"Dumfries and Galloway, Scotland",137,154,Scotland
712,National Museums Scotland NMS : DA 90,"unprovenanced, Aberdeenshire","Aberdeenshire, Scotland",138,285,Scotland
715,University of Aberdeen (formerly Marischal Museum) ABDUA : 247.33,"unprovenanced, Aberdeenshire","Aberdeenshire, Scotland",85,120,Scotland
720,Malton Museum MALTM : unknown,"Wintringham, Place Newton","East Yorkshire, England",130,312,England
722,Hull Museum KINCM : 1942.900.39 (formerly M3),Raisthorpe,"North Yorkshire, England",89,116,England
724,National Museums Scotland NMS : DA 80,St Andrews-lhanbryd Manse,"Moray, Scotland",127,220,Scotland
727,Malton Museum MALTM : unknown,"Wintringham, Place Newton","East Yorkshire, England",124,270,England
729,Alnwick Castle Museum ALWAM : 197,Grunty Fen,"Cambridgeshire, England",133,402.1,England
730,"Ashmolean Museum, Oxford OXFAS : 1927.2362","Weymouth, Preston Down","Dorset, England",158,311,England
731,"Ashmolean Museum, Oxford OXFAS : 1927.2367","Icklingham, Site of British Village","Suffolk, England",192,671.2,England
734,"Ashmolean Museum, Oxford OXFAS : 1927.2371",Weymouth (near),"Dorset, England",87.5,74.7,England
735,"Ashmolean Museum, Oxford OXFAS : 1927.2372","unprovenanced, Suffolk?","Suffolk, England",128,290,England
736,"Ashmolean Museum, Oxford OXFAS : 1927.2373","Mildenhall, Holywell Row","Suffolk, England",65,33.3,England
739,"Ashmolean Museum, Oxford OXFAS : 1927.2368",Newport Railway Station (near),"Newport, Wales",143,381,Wales
740,"Ashmolean Museum, Oxford OXFAS : 1927.2369",Newport Railway Station (near),"Newport, Wales",157,478,Wales
741,"Ashmolean Museum, Oxford OXFAS : 1927.2370",Pont Caradog / Brithdir,"Caerphilly, Wales",157,549.8,Wales
743,"Ashmolean Museum, Oxford OXFAS : 1927.2580","Staunton (Stanton), Forest of Dean","Gloucestershire, England",122.5,356.7,England
744,"Ashmolean Museum, Oxford OXFAS : NC 337","Ilam, St Bertram’s Well","Staffordshire, England",221,908.15,England
745,"Ashmolean Museum, Oxford OXFAS : 1896-1908.Pr.371","Long Wittenham Weir (near, River Thames), Appleford(?)","Oxfordshire, England",159.5,390.8,England
751,"British Museum BM : 1845,0510.4",Poslingford Hall Farm,"Suffolk, England",101.5,209.5,England
752,"British Museum BM : 1866,0627.10",Castle Rising,"Norfolk, England",120,287.2,England
753,"British Museum BM : 1869,1220.12","Plymstock, Rocky Parks Field","Devon, England",105,292.6,England
754,"British Museum BM : 1869,1220.6","Plymstock, Rocky Parks Field","Devon, England",114,265.9,England
755,"British Museum BM : 1875,0401.4","Tower of London (near, River Thames)","Greater London, England",148,424.3,England
756,"British Museum BM : 1875,0401.6","Osmington, White Horse Hill","Dorset, England",157,569.4,England
757,"British Museum BM : 1882,0621.2",Yaxley Fen,"Cambridgeshire, England",117.5,267.3,England
758,"British Museum BM : 1891,0514.60","Hounslow, St Margarets, Chapel Fields","Greater London, England",91,271.8,England
759,"British Museum BM : 1893,1219.1",Bisham (River Thames),"Windsor and Maidenhead, England",160.5,534.1,England
761,"British Museum BM : 1933,0406.124",West Drayton Railway Station,"Greater London, England",149,507.4,England
763,"British Museum BM : 1979,0602.1",Barton Stacey,"Hampshire, England",154.5,549.2,England
764,"British Museum BM : 1985,0302.1 (formerly Ipswich Museum IPSMG : 1962.187)",Arreton Down (formerly Martlesham),"Isle of Wight, England",119,244,England
765,"British Museum BM : 1866,0627.20","Avon (River Avon, Bath Bridge)","Wiltshire, England",141,409,England
766,"British Museum BM : 1869,1220.3","Plymstock, Rocky Parks Field","Devon, England",131,268,England
767,"British Museum BM : 1875,0401.13","unprovenanced, Cambridgeshire","Cambridgeshire, England",128,421,England
771,British Museum BM : SL.743,Arreton Down,"Isle of Wight, England",202,829.9,England
772,British Museum BM : SL.744,Arreton Down,"Isle of Wight, England",112,196.4,England
773,British Museum BM : WG.1813,Horncastle (near),"Lincolnshire, England",117.5,232.2,England
774,British Museum BM : WG.1728,Chiswick Eyot Bank (River Thames),"Greater London, England",116,209.5,England
775,British Museum BM : WG.1824,"Fawnlees, Wolsingham","Durham, England",135,268,England
776,British Museum BM : WG.1825,Linden,"Northumberland, England",133,247,England
777,"Tullie House Museum, Carlisle CALMG : 231.P1.96",Temple Sowerby,"Cumbria, England",156,391,England
781,"Charterhouse Museum, Godalming GODCH : 167.1957","Godalming, Farncombe?","Surrey, England",146,561,England
788,Dorset County Museum DORCM : unknown,"West Stafford, Mount Pleasant (N terminal of henge ditch)","Dorset, England",120.5,202,England
796,Hampshire Cultural Trust,"Minstead, Clay Hill","Hampshire, England",141.2,389.6,England
797,Hampshire Cultural Trust,"Minstead, Clay Hill","Hampshire, England",150.7,413.5,England
798,Hampshire Cultural Trust,"Minstead, Clay Hill","Hampshire, England",147.2,503.4,England
805,Bristol Museum BRSMG : FT417 (formerly Ball Collection 17?),"Mildenhall, Holywell Row","Suffolk, England",130,355,England
806,St Albans Museum SABMS : unknown,Leyburn,"North Yorkshire, England",164,471,England
811,Hull Museum KINCM : 1980.646 (formerly 23),Hutton Cranswick,"East Yorkshire, England",124,340,England
814,Hull Museum KINCM : 1980.649 (formerly 30),Ripon,"North Yorkshire, England",140,425,England
815,Hull Museum KINCM : 1980.565 (formerly 159),Farndale,"North Yorkshire, England",143,177,England
818,Leeds Museum LEEDM : D.233b.1964,"Stanley Ferry, Smalley Bight Farm (River Calder)","West Yorkshire, England",123,278,England
820,Leeds Museum LEEDM : D.192.1964,"Weardley, near Leeds","West Yorkshire, England",147,448,England
822,Leeds Museum LEEDM : unknown?,Beverley,"East Yorkshire, England",154,398,England
823,"Museum of Sussex Archaeology (Barbican House), Lewes LEWSA : A004.B15",Firle,"East Sussex, England",69.5,28.3,England
824,Lincoln City and County Museum LCNCC : 1998.175,Nettleton (near),"Lincolnshire, England",178,679,England
828,Maidstone Museum MNEMG : 1949.55,"Ashford, Ashford Golf Links","Kent, England",97,156,England
829,Manchester University Museum MANUM : 34686 (O.99237/1),"Nannerch/Cilcain, Moel Arthur","Flintshire, Wales",156,665,Wales
830,Manchester University Museum MANUM : 34687 (O.99237/2),"Nannerch/Cilcain, Moel Arthur","Flintshire, Wales",160,940,Wales
836,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1920.807",Bridgham,"Norfolk, England",71,71,England
837,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1963.177",Chatteris Fen,"Cambridgeshire, England",104.5,95.7,England
839,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1883.114",Stow-cum-Quy,"Cambridgeshire, England",175,612,England
840,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1883.116",Burwell Fen,"Cambridgeshire, England",104.5,182,England
841,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1891.14",Bottisham Lode,"Cambridgeshire, England",112.5,219,England
843,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1922.534",Ely (near),"Cambridgeshire, England",150,382.7,England
847,Museum of London LDMOL : 50.2/1,Putney (River Thames),"Greater London, England",137,347,England
849,Amgueddfa Cymru - National Museum Wales NMW : 29.38,"Llanarthney, Gorslas, Capel Quarries","Carmarthenshire, Wales",111,73.5,Wales
851,Amgueddfa Cymru - National Museum Wales NMW : 42.395.4/2,"Llanddyfnan, Ty’n-y-pwll","Ynys Môn (Anglesey), Wales",110,19,Wales
852,Amgueddfa Cymru - National Museum Wales NMW : 42.395.4/5,"Llanddyfnan, Ty’n-y-pwll","Ynys Môn (Anglesey), Wales",79,33.4,Wales
853,Amgueddfa Cymru - National Museum Wales NMW : 52.270,"Llanglydwen/Cilymaenllwyd, Garnwen Quarry","Carmarthenshire, Wales",170,575.5,Wales
854,Amgueddfa Cymru - National Museum Wales NMW : 57.514,Cardiff Castle (probably),"Cardiff, Wales",109,159,Wales
857,Norwich Castle Museum NWHCM : 1982.147.2,"Norwich, Mile Cross, 6 Rye Close","Norfolk, England",168,510,England
858,Norwich Castle Museum NWHCM : 1894.76.753,"unprovenanced, Norfolk","Norfolk, England",112.5,277,England
859,Norwich Castle Museum NWHCM : 1894.76.755,Salhouse,"Norfolk, England",77.5,85,England
860,Nottingham Castle Museum NCM : 1887.23,North Muskham (River Trent),"Nottinghamshire, England",142,306,England
861,Nottingham Castle Museum NCM : unknown,Clifton (River Trent?),"Nottinghamshire, England",112,255,England
862,"Powysland Museum, Welshpool WEPLM : A.140","Bettws-y-crwyn, Castell Bryn Amlwg","Powys, Wales",115,191.8,Wales
863,"Harris Museum and Art Gallery, Preston PRSMG : A.134","Pilling, Cummy Carr Farm (field S of)","Lancashire, England",162,400,England
864,Shropshire Museums Service SHYMS : A.2003.022 (B2),"Clunbury, Upper House","Shropshire, England",168,490,England
865,Hereford Museum and Art Gallery HFDMG : 6743/1,"Thornbury, Netherwood Manor?","Herefordshire, England",165,397,England
867,Gwynedd Museum and Arts Gallery (STORIEL) BANBM : 52.48,"Trefriw, Fairy Falls","Gwynedd, Wales",219,645,Wales
870,private ownership,Keswick (near),"Norfolk, England",166,545.5,England
872,private ownership,St Lawrence Old Church,"Isle of Wight, England",171,446.5,England
876,Llangefni Museum,"Llanddyfnan, Ynys Talwrn","Ynys Môn (Anglesey), Wales",152,494.8,Wales
878,private ownership,"Congleton, Padgbury Lane, Padsbridge Farm","Cheshire, England",84,75,England
880,private ownership,"Upper Viney, Blakeney","Gloucestershire, England",58,59,England
885,private ownership,"Harpley, Harpley Common, Peddar's Way ","Norfolk, England",87,187.72,England
886,private ownership,Horning,"Norfolk, England",55,101,England
887,private ownership,"Swanton Morley, Greengate, Deran","Norfolk, England",82.7,84.7,England
